서울특별시 강서구 방화동,862,862,0,한숲마을대림,84.83,201912,1,"51,500",13,1999,방화대로50길 7,, ,-,-
서울특별시 강서구 방화동,862,862,0,한숲마을대림,84.83,201912,21,"52,400",13,1999,방화대로50길 7,, ,-,-
서울특별시 강서구 방화동,579,579,0,한진로즈힐,59.92,201912,27,"48,800",8,2004,양천로24가길 59,, ,-,-
서울특별시 강서구 방화동,793,793,0,현대,84.99,201912,13,"60,000",7,1993,방화대로37길 26,, ,-,-
서울특별시 강서구 방화동,793,793,0,현대,84.99,201912,31,"59,500",10,1993,방화대로37길 26,, ,-,-
서울특별시 강서구 방화동,615-103,615,103,형제,80.03,201912,10,"63,000",2,1982,개화동로25길 34,, ,-,-
서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,201912,3,"88,250",9,2010,양천로63길 51,, ,-,-
서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,201912,3,"79,000",4,2010,양천로63길 51,, ,-,-
서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,201912,6,"81,500",2,2010,양천로63길 51,, ,-,-
서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.69,201912,6,"70,500",1,2005,양천로63길 38,, ,-,-
서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.69,201912,9,"78,000",5,2005,양천로63길 38,, ,-,-
서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.97,201912,11,"81,800",14,2005,양천로63길 38,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,2,"83,000",20,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,2,"81,500",2,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,14,"93,000",16,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,21,"89,800",12,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,25,"91,000",6,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,28,"90,000",14,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201912,31,"88,250",7,2005,양천로75길 19,, ,-,-
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.9025,201912,2,"79,900",14,2014,양천로 613,, ,-,-
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.9025,201912,2,"82,500",19,2014,양천로 613,, ,-,-
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.989,201912,3,"81,000",13,2014,양천로 613,, ,-,-
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.9025,201912,9,"81,500",18,2014,양천로 613,, ,-,-
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.9025,201912,13,"82,500",4,2014,양천로 613,, ,-,-
서울특별시 강서구 염창동,268,268,0,관음삼성,59.96,201912,7,"59,800",11,1997,양천로 656,, ,-,-
서울특별시 강서구 염창동,268,268,0,관음삼성,59.96,201912,7,"63,800",17,1997,양천로 656,, ,-,-
서울특별시 강서구 염창동,268,268,0,관음삼성,59.96,201912,14,"58,800",2,1997,양천로 656,, ,-,-
서울특별시 강서구 염창동,268,268,0,관음삼성,84.93,201912,20,"75,000",10,1997,양천로 656,, ,-,-
서울특별시 강서구 염창동,246-23,246,23,극동,85,201912,7,"65,000",18,2000,양천로69길 18,, ,-,-
서울특별시 강서구 염창동,246-23,246,23,극동,104.15,201912,14,"79,000",17,2000,양천로69길 18,, ,-,-
서울특별시 강서구 염창동,246-23,246,23,극동,59.9,201912,21,"50,800",2,2000,양천로69길 18,, ,-,-
서울특별시 강서구 염창동,246-23,246,23,극동,104.15,201912,28,"77,500",10,2000,양천로69길 18,, ,-,-
서울특별시 강서구 염창동,240-32,240,32,금호타운,59.88,201912,13,"64,850",17,1999,양천로 595,, ,-,-
서울특별시 강서구 염창동,240-32,240,32,금호타운,84.84,201912,29,"68,000",4,1999,양천로 595,, ,-,-
서울특별시 강서구 염창동,294,294,0,길훈,59.94,201912,10,"53,000",1,1999,양천로65길 45,, ,-,-
서울특별시 강서구 염창동,294,294,0,길훈,59.94,201912,28,"56,800",3,1999,양천로65길 45,, ,-,-
서울특별시 강서구 염창동,262-2,262,2,대림,84.87,201912,28,"75,300",5,1999,공항대로75길 42,, ,-,-
서울특별시 강서구 염창동,292,292,0,동아,59.97,201912,16,"52,800",12,1998,양천로69길 58,, ,-,-
서울특별시 강서구 염창동,292,292,0,동아,59.97,201912,16,"52,000",8,1998,양천로69길 58,, ,-,-
서울특별시 강서구 염창동,292,292,0,동아,114.84,201912,29,"87,900",17,1998,양천로69길 58,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,59.83,201912,7,"68,000",22,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,201912,7,"60,000",10,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,84.87,201912,14,"75,500",9,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,201912,14,"60,000",6,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,201912,21,"60,000",4,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,84.87,201912,23,"71,500",19,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,258-1,258,1,동아3,84.87,201912,28,"78,000",13,1999,양천로 731,, ,-,-
서울특별시 강서구 염창동,272-11,272,11,롯데캐슬,134.5767,201912,6,"110,000",7,2005,공항대로65길 21,, ,-,-
서울특별시 강서구 염창동,272-11,272,11,롯데캐슬,134.5767,201912,14,"106,000",4,2005,공항대로65길 21,, ,-,-
서울특별시 강서구 염창동,290,290,0,벽산늘푸른,59.97,201912,11,"51,000",6,1998,양천로63길 52,, ,-,-
서울특별시 강서구 염창동,290,290,0,벽산늘푸른,59.97,201912,20,"50,000",13,1998,양천로63길 52,, ,-,-
서울특별시 강서구 염창동,248-3,248,3,삼성하나로,59.26,201912,9,"48,000",9,1994,양천로73길 5,, ,-,-
서울특별시 강서구 염창동,248-3,248,3,삼성하나로,59.26,201912,19,"48,000",9,1994,양천로73길 5,, ,-,-
서울특별시 강서구 염창동,248-3,248,3,삼성하나로,59.26,201912,27,"45,000",14,1994,양천로73길 5,, ,-,-
서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201912,2,"54,500",9,1995,양천로 637,, ,-,-
서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201912,3,"52,500",3,1995,양천로 637,, ,-,-
서울특별시 강서구 염창동,244-2,244,2,삼성한마음,84.87,201912,7,"64,500",2,1995,양천로 637,, ,-,-
서울특별시 강서구 염창동,264-27,264,27,삼성한아름,84.93,201912,25,"61,900",11,1993,양천로 686-5,, ,-,-
서울특별시 강서구 염창동,264-27,264,27,삼성한아름,84.93,201912,28,"60,000",12,1993,양천로 686-5,, ,-,-
서울특별시 강서구 염창동,282,282,0,삼정그린코아,59.739,201912,27,"65,000",1,2001,공항대로75길 30,, ,-,-
서울특별시 강서구 염창동,295,295,0,성원,59.91,201912,7,"50,800",2,2001,양천로69길 65,, ,-,-
서울특별시 강서구 염창동,295,295,0,성원,59.91,201912,10,"55,000",11,2001,양천로69길 65,, ,-,-
서울특별시 강서구 염창동,295,295,0,성원,59.91,201912,25,"57,000",13,2001,양천로69길 65,, ,-,-
서울특별시 강서구 염창동,295,295,0,성원,59.91,201912,30,"50,000",1,2001,양천로69길 65,, ,-,-
서울특별시 강서구 염창동,289,289,0,신동아,59.82,201912,3,"51,000",8,1995,양천로67길 32,, ,-,-
서울특별시 강서구 염창동,289,289,0,신동아,59.82,201912,14,"50,800",6,1995,양천로67길 32,, ,-,-
서울특별시 강서구 염창동,289,289,0,신동아,84.9,201912,21,"67,000",8,1995,양천로67길 32,, ,-,-
서울특별시 강서구 염창동,289,289,0,신동아,59.82,201912,28,"52,000",7,1995,양천로67길 32,, ,-,-
서울특별시 강서구 염창동,241-24,241,24,엠그린,59.73,201912,31,"34,000",5,2006,양천로65길 13,, ,-,-
서울특별시 강서구 염창동,305,305,0,염창1차보람더하임,84.98,201912,13,"84,800",3,2008,양천로 666,, ,-,-
서울특별시 강서구 염창동,305,305,0,염창1차보람더하임,84.98,201912,24,"89,000",11,2008,양천로 666,, ,-,-
서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,84.93,201912,1,"106,000",8,2005,공항대로75길 17,, ,-,-
서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,67.43,201912,3,"93,000",11,2005,공항대로75길 17,, ,-,-
서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,124.96,201912,14,"119,800",4,2005,공항대로75길 17,, ,-,-
서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,124.96,201912,28,"119,500",10,2005,공항대로75길 17,, ,-,-
서울특별시 강서구 염창동,271-4,271,4,염창2차보람,59.87,201912,31,"63,000",10,2005,공항대로59다길 61,, ,-,-
서울특별시 강서구 염창동,271-4,271,4,염창2차보람,59.87,201912,31,"63,900",14,2005,공항대로59다길 61,, ,-,-
서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.96,201912,13,"68,000",7,1993,공항대로63길 14,, ,-,-
서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.96,201912,15,"64,500",3,1993,공항대로63길 14,, ,-,-
서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.93,201912,18,"65,000",8,1993,공항대로63길 14,, ,-,-
서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.96,201912,26,"67,000",5,1993,공항대로63길 14,, ,-,-
서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.96,201912,31,"68,000",4,1993,공항대로63길 14,, ,-,-
서울특별시 강서구 염창동,306,306,0,염창힐스테이트,84.969,201912,18,"85,000",10,2009,양천로73길 24,, ,-,-
서울특별시 강서구 염창동,287-1,287,1,우성2,65.88,201912,28,"51,800",6,1992,양천로67길 54,, ,-,-
서울특별시 강서구 염창동,287-1,287,1,우성2,65.88,201912,28,"48,500",1,1992,양천로67길 54,, ,-,-
서울특별시 강서구 염창동,287-1,287,1,우성2,65.88,201912,30,"49,700",8,1992,양천로67길 54,, ,-,-
서울특별시 강서구 염창동,297,297,0,월드메르디앙,84.98,201912,28,"79,200",12,2004,양천로71길 38,, ,-,-
서울특별시 강서구 염창동,270-1,270,1,태영,59.97,201912,3,"56,000",5,1999,공항대로61길 60,, ,-,-
서울특별시 강서구 염창동,270-1,270,1,태영,59.97,201912,10,"48,800",9,1999,공항대로61길 60,, ,-,-
서울특별시 강서구 염창동,263,263,0,태진한솔,58.87,201912,17,"51,400",1,1994,공항대로71길 54,, ,-,-
서울특별시 강서구 염창동,263,263,0,태진한솔,84.97,201912,25,"74,800",2,1994,공항대로71길 54,, ,-,-
서울특별시 강서구 염창동,263,263,0,태진한솔,58.87,201912,29,"51,500",1,1994,공항대로71길 54,, ,-,-
서울특별시 강서구 염창동,293,293,0,한강동아,114.68,201912,25,"85,000",7,1998,양천로73길 80,, ,-,-
서울특별시 강서구 염창동,288,288,0,현대1,84.34,201912,3,"59,000",11,1994,양천로75길 57,, ,-,-
서울특별시 강서구 염창동,288,288,0,현대1,84.77,201912,11,"57,500",2,1994,양천로75길 57,, ,-,-
서울특별시 강서구 염창동,288,288,0,현대1,84.77,201912,18,"62,800",9,1994,양천로75길 57,, ,-,-
서울특별시 강서구 염창동,249-11,249,11,현대2,82.74,201912,26,"57,400",3,1993,양천로73길 6,, ,-,-
서울특별시 강서구 염창동,291,291,0,현대3,59.92,201912,23,"47,200",3,1996,양천로75길 60,, ,-,-
서울특별시 강서구 염창동,282-19,282,19,현대아이파크,84.84,201912,16,"93,000",12,2005,공항대로 637,, ,-,-
서울특별시 강서구 염창동,282-19,282,19,현대아이파크,84.84,201912,27,"89,250",6,2005,공항대로 637,, ,-,-
서울특별시 강서구 염창동,282-19,282,19,현대아이파크,83.42,201912,30,"89,800",6,2005,공항대로 637,, ,-,-
서울특별시 강서구 화곡동,1076-9,1076,9,NS파크APT,28.91,201912,9,"24,500",10,2018,화곡로 176-22,, ,-,-
서울특별시 강서구 화곡동,1095-4,1095,4,강서그랜드아이파크주상복합,126.65,201912,4,"80,000",14,2010,화곡로 341,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,84.03,201912,10,"44,000",15,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,82.04,201912,16,"43,000",12,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,84.03,201912,17,"43,000",3,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,84.03,201912,17,"43,000",6,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,82.04,201912,19,"43,000",5,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,82.04,201912,19,"43,000",10,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1071-19,1071,19,강서뉴타워,82.04,201912,19,"43,000",6,2013,화곡로18길 24,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,2,"80,800",3,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,3,"99,000",2,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,3,"105,000",17,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,3,"104,500",16,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,4,"104,000",18,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,128.81,201912,5,"120,000",8,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,6,"102,000",10,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,6,"104,000",12,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,9,"105,000",6,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,128.81,201912,9,"127,000",8,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,152.1,201912,11,"145,000",13,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,14,"81,700",5,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,14,"110,000",12,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,15,"102,500",3,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201912,16,"104,500",17,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,23,"84,000",13,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,128.81,201912,25,"130,000",9,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,28,"84,600",3,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,152.1,201912,30,"121,000",4,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,30,"89,500",14,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,201912,31,"90,000",18,2015,우현로 67,, ,-,-
서울특별시 강서구 화곡동,1095,1095,0,그랜드아이파크,136.09,201912,26,"79,500",5,2010,화곡로 347,, ,-,-
서울특별시 강서구 화곡동,786-10,786,10,그레이스(786-10),60.15,201912,23,"27,500",3,2001,곰달래로60가길 27,, ,-,-
서울특별시 강서구 화곡동,24-90,24,90,근상프리즘,79.55,201912,20,"28,700",4,2007,화곡로 242,, ,-,-
서울특별시 강서구 화곡동,343-48,343,48,남경리버빌(343-48),70.55,201912,20,"27,000",3,2000,강서로 43-10,, ,-,-
서울특별시 강서구 화곡동,923-10,923,10,남광쉐르빌(923-10),42.33,201912,21,"20,000",5,2014,강서로7길 128,, ,-,-
서울특별시 강서구 화곡동,917-5,917,5,남광아파트,45.47,201912,31,"25,000",10,2015,곰달래로22길 18,, ,-,-
서울특별시 강서구 화곡동,920-15,920,15,남광아파트,32.07,201912,2,"21,000",2,2017,곰달래로18길 3,, ,-,-
서울특별시 강서구 화곡동,920-15,920,15,남광아파트,35.33,201912,3,"24,000",12,2017,곰달래로18길 3,, ,-,-
서울특별시 강서구 화곡동,361-1,361,1,대림e편한세상,84.84,201912,13,"52,000",6,1992,월정로 160,, ,-,-
서울특별시 강서구 화곡동,361-1,361,1,대림e편한세상,84.84,201912,30,"48,000",3,1992,월정로 160,, ,-,-
서울특별시 강서구 화곡동,1026-2,1026,2,덕현타워,83.63,201912,2,"50,000",5,2003,화곡로31다길 21,, ,-,-
서울특별시 강서구 화곡동,24-134,24,134,동우(24-134),63.16,201912,10,"19,000",2,2001,화곡로42가길 24,, ,-,-
서울특별시 강서구 화곡동,926-3,926,3,메종드로제,57.3,201912,3,"39,000",2,2019,곰달래로18길 33-1,, ,-,-
서울특별시 강서구 화곡동,926-3,926,3,메종드로제,57.3,201912,5,"39,500",3,2019,곰달래로18길 33-1,, ,-,-
서울특별시 강서구 화곡동,Sep-61,61,9,명주캐슬(61-9),52.07,201912,6,"18,000",4,2002,화곡로34길 23,, ,-,-
서울특별시 강서구 화곡동,473-4,473,4,명지해드는터,84.39,201912,15,"44,000",3,2005,등촌로13아길 44,, ,-,-
서울특별시 강서구 화곡동,409-248,409,248,미성아파트(연립),81.89,201912,3,"39,500",11,1987,초록마을로 176,, ,-,-
서울특별시 강서구 화곡동,409-248,409,248,미성아파트(연립),119.77,201912,19,"50,900",4,1987,초록마을로 176,, ,-,-
